order_id,date,product_id,product_name,price,currency,category_id,category_name,subcategory_id,subcategory_name,store_id,store_name,city_id,city_name,country_id,country
HVU-42761,20/05/2022,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S001,FitGear Hub,NY,New York,US,United States
HVU-42761,20/05/2022,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
RDZ-34444,17/06/2023,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RDZ-34444,17/06/2023,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RDZ-34444,17/06/2023,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
WPG-40972,19/04/2023,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S001,FitGear Hub,NY,New York,US,United States
WPG-40972,19/04/2023,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
WPG-40972,19/04/2023,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
WPG-40972,19/04/2023,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
DNE-85741,01/07/2023,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S004,Elite Gym Supply,LO,London,UK,United Kingdom
DNE-85741,01/07/2023,P022,Trigger Point Grid Roller,59.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
DNE-85741,01/07/2023,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S004,Elite Gym Supply,LO,London,UK,United Kingdom
DNE-85741,01/07/2023,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IUN-94964,21/09/2022,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
IUN-94964,21/09/2022,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
IUN-94964,21/09/2022,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S002,Muscle Mart,LA,Los Angeles,US,United States
UPP-68571,12/11/2022,P007,AquaRow 500,899.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
UPP-68571,12/11/2022,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
UPP-68571,12/11/2022,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S004,Elite Gym Supply,LO,London,UK,United Kingdom
QEA-34296,29/04/2023,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
QEA-34296,29/04/2023,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
TCI-62790,08/12/2021,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
TCI-62790,08/12/2021,P011,Adjustable Bench Pro,249.99,GBP,C02,Strength Training,SC06,Weight Benches,S004,Elite Gym Supply,LO,London,UK,United Kingdom
TCI-62790,08/12/2021,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
TCI-62790,08/12/2021,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S004,Elite Gym Supply,LO,London,UK,United Kingdom
QHI-39669,09/08/2022,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
QHI-39669,09/08/2022,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
UUB-93538,16/10/2020,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
UUB-93538,16/10/2020,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
UUB-93538,16/10/2020,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
PZP-23632,05/05/2021,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
PZP-23632,05/05/2021,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
JCN-70883,17/05/2020,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
JCN-70883,17/05/2020,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
JCN-70883,17/05/2020,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
JCN-70883,17/05/2020,P014,Leg Press Machine,899.99,USD,C02,Strength Training,SC07,Weight Machines,S002,Muscle Mart,LA,Los Angeles,US,United States
JCN-70883,17/05/2020,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S002,Muscle Mart,LA,Los Angeles,US,United States
BAM-06133,11/11/2021,P023,PulseRelief Massage Gun,199.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S003,Strength Central,CH,Chicago,US,United States
MUP-19353,07/06/2020,P019,Pro Suspension Trainer,129.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S001,FitGear Hub,NY,New York,US,United States
MUP-19353,07/06/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
MUP-19353,07/06/2020,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S001,FitGear Hub,NY,New York,US,United States
MUP-19353,07/06/2020,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S001,FitGear Hub,NY,New York,US,United States
NFZ-56061,21/09/2023,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
NFZ-56061,21/09/2023,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
NFZ-56061,21/09/2023,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
NFZ-56061,21/09/2023,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
NFZ-56061,21/09/2023,P002,EconoTread,699.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ZGE-70161,25/11/2021,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S001,FitGear Hub,NY,New York,US,United States
KIL-89295,01/10/2022,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S003,Strength Central,CH,Chicago,US,United States
KIL-89295,01/10/2022,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
KIL-89295,01/10/2022,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S003,Strength Central,CH,Chicago,US,United States
KIL-89295,01/10/2022,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S003,Strength Central,CH,Chicago,US,United States
KIL-89295,01/10/2022,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
EYF-66445,24/03/2022,P016,Heavy Duty Resistance Tubes,39.99,GBP,C03,Functional Fitness,SC08,Resistance Bands,S004,Elite Gym Supply,LO,London,UK,United Kingdom
EYF-66445,24/03/2022,P010,Cast Iron Plate Set,199.99,GBP,C02,Strength Training,SC05,Free Weights,S004,Elite Gym Supply,LO,London,UK,United Kingdom
EYF-66445,24/03/2022,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
QOS-40623,13/07/2022,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QOS-40623,13/07/2022,P022,Trigger Point Grid Roller,59.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QOS-40623,13/07/2022,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QOS-40623,13/07/2022,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QOS-40623,13/07/2022,P022,Trigger Point Grid Roller,59.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ZDN-38147,05/11/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S003,Strength Central,CH,Chicago,US,United States
ZDN-38147,05/11/2020,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
ZDN-38147,05/11/2020,P011,Adjustable Bench Pro,249.99,USD,C02,Strength Training,SC06,Weight Benches,S003,Strength Central,CH,Chicago,US,United States
ZDN-38147,05/11/2020,P021,Recovery Roller Deluxe,39.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S003,Strength Central,CH,Chicago,US,United States
ZDN-38147,05/11/2020,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S003,Strength Central,CH,Chicago,US,United States
RQO-31644,20/09/2020,P004,Recumbent Cycler,599.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S001,FitGear Hub,NY,New York,US,United States
RQO-31644,20/09/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
YEX-80144,23/09/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S002,Muscle Mart,LA,Los Angeles,US,United States
YEX-80144,23/09/2020,P005,Glide Elite Elliptical,999.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
CXQ-97517,04/08/2023,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
CXQ-97517,04/08/2023,P003,SpinMaster Bike,799.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
CXQ-97517,04/08/2023,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
CXQ-97517,04/08/2023,P002,EconoTread,699.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ECO-74187,13/12/2023,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ECO-74187,13/12/2023,P010,Cast Iron Plate Set,199.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
ECO-74187,13/12/2023,P026,Extra Thick Exercise Mat,49.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
NYM-07586,06/01/2020,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
NYM-07586,06/01/2020,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
NYM-07586,06/01/2020,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
NYM-07586,06/01/2020,P005,Glide Elite Elliptical,999.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
NYM-07586,06/01/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
SJL-37632,09/04/2022,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S004,Elite Gym Supply,LO,London,UK,United Kingdom
SJL-37632,09/04/2022,P023,PulseRelief Massage Gun,199.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S004,Elite Gym Supply,LO,London,UK,United Kingdom
ZIR-26752,09/10/2020,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S003,Strength Central,CH,Chicago,US,United States
RBR-67098,01/11/2022,P024,Mini Percussion Massager,79.99,USD,C04,Recovery and Wellness,SC12,Massage Guns,S001,FitGear Hub,NY,New York,US,United States
LFH-44836,03/05/2021,P022,Trigger Point Grid Roller,59.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S002,Muscle Mart,LA,Los Angeles,US,United States
LFH-44836,03/05/2021,P006,Compact Cross Trainer,549.99,USD,C01,Cardio Equipment,SC03,Ellipticals,S002,Muscle Mart,LA,Los Angeles,US,United States
LFH-44836,03/05/2021,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
LFH-44836,03/05/2021,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S002,Muscle Mart,LA,Los Angeles,US,United States
DCN-11329,18/12/2020,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
DCN-11329,18/12/2020,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
DCN-11329,18/12/2020,P010,Cast Iron Plate Set,199.99,USD,C02,Strength Training,SC05,Free Weights,S001,FitGear Hub,NY,New York,US,United States
DCN-11329,18/12/2020,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S001,FitGear Hub,NY,New York,US,United States
DCN-11329,18/12/2020,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
HCM-94425,19/03/2023,P008,AirRow Pro,1099.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S001,FitGear Hub,NY,New York,US,United States
HCM-94425,19/03/2023,P007,AquaRow 500,899.99,USD,C01,Cardio Equipment,SC04,Rowing Machines,S001,FitGear Hub,NY,New York,US,United States
HCM-94425,19/03/2023,P017,Cast Iron Kettlebell 16kg,59.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
SMD-68198,09/06/2023,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
SMD-68198,09/06/2023,P025,Premium Yoga Mat,69.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S003,Strength Central,CH,Chicago,US,United States
SMD-68198,09/06/2023,P013,Multi-Gym Station,1499.99,USD,C02,Strength Training,SC07,Weight Machines,S003,Strength Central,CH,Chicago,US,United States
AMV-76844,09/06/2021,P024,Mini Percussion Massager,79.99,GBP,C04,Recovery and Wellness,SC12,Massage Guns,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
AMV-76844,09/06/2021,P017,Cast Iron Kettlebell 16kg,59.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
AMV-76844,09/06/2021,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
SPB-82905,10/05/2022,P012,Olympic Flat Bench,179.99,USD,C02,Strength Training,SC06,Weight Benches,S003,Strength Central,CH,Chicago,US,United States
SPB-82905,10/05/2022,P016,Heavy Duty Resistance Tubes,39.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S003,Strength Central,CH,Chicago,US,United States
UIS-89748,18/08/2022,P020,Door Anchor Straps,24.99,USD,C03,Functional Fitness,SC10,Suspension Trainers,S002,Muscle Mart,LA,Los Angeles,US,United States
UIS-89748,18/08/2022,P003,SpinMaster Bike,799.99,USD,C01,Cardio Equipment,SC02,Exercise Bikes,S002,Muscle Mart,LA,Los Angeles,US,United States
UIS-89748,18/08/2022,P026,Extra Thick Exercise Mat,49.99,USD,C04,Recovery and Wellness,SC13,Yoga Mats,S002,Muscle Mart,LA,Los Angeles,US,United States
UIS-89748,18/08/2022,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S002,Muscle Mart,LA,Los Angeles,US,United States
UIS-89748,18/08/2022,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S002,Muscle Mart,LA,Los Angeles,US,United States
YAP-28370,12/08/2023,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QKJ-53835,05/09/2022,P014,Leg Press Machine,899.99,GBP,C02,Strength Training,SC07,Weight Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QKJ-53835,05/09/2022,P002,EconoTread,699.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QKJ-53835,05/09/2022,P010,Cast Iron Plate Set,199.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QKJ-53835,05/09/2022,P010,Cast Iron Plate Set,199.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
QKJ-53835,05/09/2022,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
JDH-58942,10/02/2021,P019,Pro Suspension Trainer,129.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
RZQ-83926,04/08/2023,P009,PowerLift Dumbbell Set,299.99,GBP,C02,Strength Training,SC05,Free Weights,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
RZQ-83926,04/08/2023,P005,Glide Elite Elliptical,999.99,GBP,C01,Cardio Equipment,SC03,Ellipticals,S005,Active Life Outfitters,MA,Manchester,UK,United Kingdom
XLO-34105,10/03/2020,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
XLO-34105,10/03/2020,P001,Pro Runner 3000,1299.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
FYO-23780,21/03/2020,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
FYO-23780,21/03/2020,P004,Recumbent Cycler,599.99,GBP,C01,Cardio Equipment,SC02,Exercise Bikes,S004,Elite Gym Supply,LO,London,UK,United Kingdom
FYO-23780,21/03/2020,P018,Adjustable Kettlebell,149.99,GBP,C03,Functional Fitness,SC09,Kettlebells,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IXO-23384,16/01/2021,P002,EconoTread,699.99,GBP,C01,Cardio Equipment,SC01,Treadmills,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IXO-23384,16/01/2021,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IXO-23384,16/01/2021,P008,AirRow Pro,1099.99,GBP,C01,Cardio Equipment,SC04,Rowing Machines,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IXO-23384,16/01/2021,P021,Recovery Roller Deluxe,39.99,GBP,C04,Recovery and Wellness,SC11,Foam Rollers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
IXO-23384,16/01/2021,P020,Door Anchor Straps,24.99,GBP,C03,Functional Fitness,SC10,Suspension Trainers,S004,Elite Gym Supply,LO,London,UK,United Kingdom
YSB-54810,12/12/2021,P025,Premium Yoga Mat,69.99,GBP,C04,Recovery and Wellness,SC13,Yoga Mats,S004,Elite Gym Supply,LO,London,UK,United Kingdom
XRZ-58840,12/07/2020,P015,FlexForce Band Kit,49.99,USD,C03,Functional Fitness,SC08,Resistance Bands,S001,FitGear Hub,NY,New York,US,United States
XRZ-58840,12/07/2020,P018,Adjustable Kettlebell,149.99,USD,C03,Functional Fitness,SC09,Kettlebells,S001,FitGear Hub,NY,New York,US,United States
XRZ-58840,12/07/2020,P001,Pro Runner 3000,1299.99,USD,C01,Cardio Equipment,SC01,Treadmills,S001,FitGear Hub,NY,New York,US,United States
XRZ-58840,12/07/2020,P022,Trigger Point Grid Roller,59.99,USD,C04,Recovery and Wellness,SC11,Foam Rollers,S001,FitGear Hub,NY,New York,US,United States
